Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)
21/05/2016;0;890,645833;13,920833;26,9;22,066667;17,7;60,875;40;7,7;2,879167
22/05/2016;0;890,1125;13,954167;27,1;21,933333;18,8;61,791667;40;6,7;2,004167
23/05/2016;0;890,845833;14,575;27,9;20,966667;15,6;68,875;39;8,4;1,916667
24/05/2016;0;891,45;14,4;27,6;20,7875;15,6;69,416667;37;7,6;2,254167
25/05/2016;0;891,179167;14,391667;27,1;21,183333;17,1;66,375;42;8,8;3,029167
26/05/2016;0;890,070833;13,091667;26,2;20,716667;14,9;63,583333;38;7,8;2,495833
27/05/2016;0;889,516667;10,833333;27,8;20,916667;13,5;55,833333;28;6,1;1,866667
28/05/2016;0;890,404167;11,116667;26;20,733333;16,1;55,25;36;6,6;2,441667
29/05/2016;0;889,729167;9,966667;27,5;20,7125;14,3;52,75;29;6,9;2,079167
30/05/2016;0;887,9375;10,741667;28,6;20,941667;13,3;54,208333;32;7,6;2,091667
31/05/2016;0;887,529167;10,725;30;21,570833;14,5;54,083333;26;6,8;1,341667
01/06/2016;0;887,070833;9,658333;29,7;22,116667;15;48,25;25;6,9;1,254167
02/06/2016;0;886,783333;9,7625;29;21,7625;15,6;48,5;28;7,2;1,504167
03/06/2016;0;886,675;11,416667;29;21,791667;15,4;53,791667;30;8,1;1,858333
04/06/2016;0;887,420833;13,445833;29,4;21,516667;15,1;63,125;30;5,7;1,225
05/06/2016;0;887,3875;11,629167;30,2;22,308333;16,2;54,041667;24;7,5;1,533333
06/06/2016;0;887,75;10,5125;30,4;22,404167;16;49,791667;23;8,5;1,675
07/06/2016;0;888,179167;10,7125;29,6;22,604167;17,1;48,958333;28;8,4;1,933333
08/06/2016;0;889,308333;15,341667;27,9;21,416667;17,3;70,75;41;7;2,116667
09/06/2016;0;889,7875;14,158333;27,2;20,545833;14,8;69,125;42;5,7;1,808333
10/06/2016;0;890,016667;13,2375;29,2;21,791667;14,9;61,375;32;10,3;1,775
11/06/2016;0;891,1375;12,7625;27;20,404167;15,5;62,875;41;6,8;2,225
12/06/2016;0;892,429167;10,216667;26,9;19,645833;13,3;56,291667;36;6;1,9375
13/06/2016;0;892,6375;8,866667;25,5;18,8625;12,5;53,208333;39;7,1;2,175
14/06/2016;0;893,45;14,466667;20,7;18,25;16,6;79,041667;57;8,6;3,066667
15/06/2016;0;893,666667;12,020833;25,2;18,808333;14,2;66,958333;39;6,9;2,341667
16/06/2016;0;892,608333;9,325;25,7;19,204167;12,2;55,666667;25;7,5;2,391667
17/06/2016;0;890,875;6,720833;26,4;18,75;10,8;49,458333;22;7,4;2,041667
18/06/2016;0;890,7;5,0625;27;19,045833;9,4;44,458333;19;6,3;2,05
19/06/2016;0;890,979167;5,816667;26,6;18,883333;10,7;46,291667;20;6,6;1,8125
20/06/2016;0;890,258333;9,275;26,4;19,941667;13,5;51,166667;34;6,9;2,025
21/06/2016;0;890,683333;11,225;27,7;20,2;13,7;58,333333;34;7,6;2,366667
22/06/2016;0;891,1125;10,241667;25,5;20,3875;15,3;53,958333;33;9,5;3,166667
23/06/2016;0;891;8,125;27,1;20,5625;16;46,291667;28;6,7;2,45
24/06/2016;0;890,641667;8,316667;27;19,758333;12,3;50,708333;28;8,5;2,4
25/06/2016;0;891,795833;8,283333;25,4;19,633333;15,5;49,291667;30;9,9;3,65
26/06/2016;0;892,0875;10,416667;24,2;18,345833;13,2;61,208333;39;9,9;3,920833
27/06/2016;0;893,091667;8,729167;23,2;17,583333;12,8;57,666667;37;11,2;3,579167
28/06/2016;0;892,725;8,554167;24,3;18,108333;12,4;55,416667;35;10;3,208333
29/06/2016;0;892,079167;10,045833;24,8;18,5875;13,8;59,291667;38;9,8;3,3875
30/06/2016;0;891,6875;9,941667;24,1;18,641667;13,8;57,708333;42;10,8;3,758333
01/07/2016;0;891,991667;9,820833;24,6;18,833333;14,2;58,625;30;9;3,308333
02/07/2016;0;892,35;8,429167;24,7;19,141667;13,5;51,666667;32;9,3;3,283333
03/07/2016;0;892,316667;9,770833;25;18,941667;14,8;57,666667;30;11,6;3,558333
04/07/2016;0;891,929167;9,570833;25,5;19,2125;13,8;55,083333;33;10,3;3,204167
05/07/2016;0;891,4;11,908333;25,4;19,5125;14,5;64,25;33;9,3;3,095833
06/07/2016;0;890,966667;10,429167;26,3;20,033333;14;56,375;31;6,8;1,941667
07/07/2016;0;890,533333;8,6625;28,3;21,108333;13,4;48,041667;26;6,8;1,425
08/07/2016;0;891,516667;9,058333;27,8;21,558333;17,8;46,5;27;7,6;2,045833
09/07/2016;0;890,6;7,941667;28,5;22,529167;17,8;40,583333;25;7,6;2,325
10/07/2016;0;889,895833;8,829167;29,1;21,2125;13,6;48,333333;24;8,4;1,458333
11/07/2016;0;888,945833;7,791667;28,2;21,454167;12,9;44,083333;23;6,9;2,054167
12/07/2016;0;888,633333;6,354167;28,3;21,129167;12,3;40,875;22;6,5;1,933333
13/07/2016;0;889,029167;5,283333;28,3;20,4375;12,4;40,458333;20;6,6;1,366667
14/07/2016;0;888,545833;6,2375;29,9;20,816667;12,2;42,208333;21;8,2;1,7125
15/07/2016;0;887,775;6,858333;29,1;21,166667;13,4;42,208333;22;6,4;1,479167
16/07/2016;0;887,6875;6,516667;29,3;21,379167;13,2;41,25;20;9,9;1,733333
17/07/2016;0;888,2875;10,5125;28,4;20,645833;15,3;55,375;28;8,6;2,1125
18/07/2016;0;888,929167;5,258333;28,8;20,345833;12,5;38,833333;23;8,3;1,979167
19/07/2016;0;889,625;6,529167;29,5;21,341667;12,9;40,916667;20;7;1,75
20/07/2016;0;889,104167;7,725;29,3;21,433333;13,7;42,875;24;7,6;1,8625
21/07/2016;0;889,345833;6,941667;29;21,429167;13,4;40,666667;23;6,3;1,7875
22/07/2016;0;889,158333;6,65;27,7;20,916667;14;40,791667;26;7;2,095833
23/07/2016;0;889,55;10,3125;27,5;21,683333;17,1;49,541667;31;9,5;3,079167
24/07/2016;0;890,954167;8,866667;26,2;20,804167;16;48,541667;25;10,7;3,733333
25/07/2016;0;890,0125;9,408333;26;20,445833;14,8;50,375;34;10,6;3,4625
26/07/2016;0;889,65;9,475;27;20,595833;15,8;50,666667;28;9,9;2,766667
27/07/2016;0;889,85;7,85;27,4;20,654167;13;47,083333;24;6,8;1,65
28/07/2016;0;889,345833;5,954167;27,4;21,8625;14,3;36,75;24;8,6;2,591667
29/07/2016;0;890,204167;5,979167;26,5;20,445833;14;40,333333;23;9,1;3,108333
30/07/2016;0;890,795833;7,379167;24,9;19,5875;14,3;46,25;32;11,7;4,020833
31/07/2016;0;890,504167;8,4375;25;18,820833;13,4;52,333333;34;11,7;3,833333
01/08/2016;0;890,7;8,716667;24,6;18,770833;13,8;53,708333;32;7,6;2,475
02/08/2016;0;891,083333;6,933333;26,8;19,5;11;47,375;24;10;2,329167
03/08/2016;0;890,4;7,841667;26,8;19,85;12;47,833333;29;9;2,479167
04/08/2016;0;890,691667;10,704167;26,3;20,341667;14,9;56,875;31;8,9;3,225
05/08/2016;0;890,8625;8,291667;25,9;20,570833;16,4;46,958333;28;8,6;3,358333
06/08/2016;0;890,883333;7,216667;27,1;20,245833;12;44,75;27;13,1;2,116667
07/08/2016;0;890,65;7,879167;28;20,658333;12,3;47,041667;25;6,5;1,695833
08/08/2016;0;889,095833;6,554167;30;21,708333;12,9;41,083333;19;6,9;1,745833
09/08/2016;0;889,4625;5,066667;30,5;22,441667;14,1;35,916667;13;7,7;1,341667
10/08/2016;0;888,933333;4,291667;31,2;23,470833;15,2;31,375;16;8,4;1,829167
11/08/2016;0;888,4;9,254167;29,5;22,8;15,3;45,083333;23;7,2;1,895833
12/08/2016;0;888,529167;6,3375;28,4;22,283333;15,5;36,875;25;6,1;2,016667
13/08/2016;0;887,704167;9,2;29,5;22,633333;15,2;43,583333;29;6,8;2,183333
14/08/2016;0;888,245833;13,070833;28,6;21,425;18,6;60,375;33;11,9;2,441667
15/08/2016;8,6;886,933333;9,666667;30,6;22,841667;15,5;47,833333;21;8,6;1,916667
16/08/2016;0,2;888,008333;12,529167;23,9;20,016667;17,9;62,625;40;11,6;2,466667
17/08/2016;0;888,583333;12,0375;27,5;21,6625;16,3;55,708333;34;7,9;1,591667
18/08/2016;0;888,529167;10,079167;30,6;23,195833;15,5;48,833333;21;10,6;1,779167
19/08/2016;0;887,475;9,175;31,2;25,091667;19,5;37,458333;26;10,4;2,891667
20/08/2016;0;887,683333;10,679167;31,5;25,220833;19,6;41,625;25;10,7;3,55
21/08/2016;0;888,883333;12,6625;28,9;21,7875;17,7;57,125;31;12,1;3
22/08/2016;0;889,595833;10,308333;26,8;18,0625;10,8;64,458333;34;9,4;3,016667
23/08/2016;0;889,341667;10,766667;29,2;21,145833;14,3;53,041667;31;7,9;2,241667
24/08/2016;6;890,4375;13,829167;26,5;21,191667;16,7;64,541667;41;10;3,525
25/08/2016;0;890,179167;10,516667;27,8;21,729167;16,5;51,541667;27;11,5;3,329167
26/08/2016;0;888,829167;4,725;27,6;21,2875;15,2;36;15;7,6;2,9375
27/08/2016;0;888,304167;6,0125;28,5;22,1;16;36,583333;21;8,7;2,4625
28/08/2016;0;888,291667;10,95;28,7;22,554167;18,1;49,208333;29;9,9;2,9875
29/08/2016;2,6;888,716667;9,6;28,7;22,833333;16,5;46,125;25;8,9;2,604167
30/08/2016;0;888,475;8,375;29,4;22,741667;15;41,5;26;8,1;2,125
31/08/2016;0;887,595833;8,4;30,7;23,858333;17,1;39,75;23;9;2,366667
01/09/2016;0;888,725;10,475;31,3;24,1875;17,3;44,916667;22;8,3;2,108333
02/09/2016;0;889,583333;11,308333;29,6;23,816667;19,2;47,041667;29;9,6;3,7875
03/09/2016;0;889,45;8,566667;27,8;22,691667;17,4;41,916667;26;11,6;4,466667
04/09/2016;0;889,5125;5,85;28,8;22,879167;17,3;34,125;20;9,1;3,1
05/09/2016;0;889,670833;6,658333;28,9;23,05;18,1;35,958333;23;11;3,3875
06/09/2016;0;889,654167;6,633333;30;23,445833;15;34,833333;23;8,9;2,470833
07/09/2016;0;889,375;7,970833;30,6;23,7875;16,8;39;21;8,5;2,2
08/09/2016;0;888,808333;8,991667;30;24,341667;18,7;39,333333;24;7,3;2,2125
09/09/2016;0;889,1;8,095833;31,2;24,391667;18,3;37,375;20;8,2;2,745833
10/09/2016;0;890,879167;7,866667;29,8;24,179167;19,1;36,333333;22;11,5;3,804167
11/09/2016;0;890,079167;7,3125;29,1;23,629167;19;36,125;21;9,8;3,541667
12/09/2016;0;887,875;4,058333;29,3;23,3;15,4;30,708333;16;9,9;2,875
13/09/2016;0;887,608333;3,3375;30,3;23,516667;14,4;28,083333;17;8,1;1,733333
14/09/2016;0;887,479167;5,3625;33,2;25,295833;17,5;29,708333;15;9,3;1,516667
15/09/2016;0;886,733333;6,354167;33,1;25,479167;18,7;31,666667;15;6,8;1,504167
16/09/2016;0;887,333333;9,025;33,5;26,379167;19,3;35,458333;18;7,8;1,7875
17/09/2016;0;887,704167;8,658333;33;26,1625;19,5;34,875;20;8,9;2,625
18/09/2016;0;888,5625;10,416667;32,5;25,233333;18,4;41,25;21;9,5;3,345833
19/09/2016;0;887,291667;9,329167;32,6;26,054167;19,3;36,416667;19;9;2,391667
20/09/2016;0;887,1125;11,645833;31,9;23,866667;17,5;50,541667;22;9,9;2,983333
21/09/2016;0;886,366667;11,3875;30,7;24,429167;20;45,5;27;10,3;1,8125
22/09/2016;0;886,933333;11,775;31,5;25,0125;19,7;44,5;28;9,7;3,104167
23/09/2016;0;889,5625;14,454167;29,3;22,245833;18,8;63,208333;34;10,6;2,808333
24/09/2016;16,2;888,666667;14,9875;27,1;20,720833;16,5;70,458333;45;7,1;1,829167
25/09/2016;13,8;886,725;14,6875;29,1;22,2375;17,1;65,458333;31;8,5;2,158333
26/09/2016;0,2;886,1;15,3625;28,1;20,845833;16,7;73,083333;38;10,8;2,458333
27/09/2016;22,6;886,7125;12,6125;30,1;22,7875;16;58,083333;23;7,6;1,820833
28/09/2016;0;887,595833;13,745833;29,9;23,479167;16,7;56,625;32;7,6;1,95
29/09/2016;0;886,458333;14,441667;29,6;22,870833;17,9;60,291667;33;8,4;2,075
30/09/2016;0;885,3375;14,154167;29,9;22,875;18,1;59,375;34;8,3;2,029167
01/10/2016;0;887,3375;14,595833;28,1;22,95;18,8;60,666667;37;7,9;1,75
02/10/2016;0;887,5625;14,7125;30;23,925;18,9;58,958333;31;9,3;2,579167
03/10/2016;0;886,35;14,683333;28,8;23,920833;20,5;57,125;39;11,2;2,779167
04/10/2016;3,2;886,129167;16,633333;23;19,5125;17,7;83,875;58;10,8;2,2125
05/10/2016;8,6;885,279167;15,820833;25,2;19,0625;17,4;82,25;55;9,9;2,479167
06/10/2016;15,2;882,458333;14,391667;25;19,766667;15,8;72,791667;49;9,9;3,108333
07/10/2016;0;883,3125;12,166667;29,4;20,933333;14,2;62,375;27;8,4;1,491667
08/10/2016;0;885,383333;9,216667;30,1;22,625;14,9;44,833333;25;6,2;1,804167
09/10/2016;0;886,9875;12,3875;30,5;24,1;16,6;49,125;32;7,6;1,925
10/10/2016;0;887,970833;14,625;29,4;24,375;19,4;56,25;31;8,4;2,2375
11/10/2016;0;887,275;13,379167;29,5;24,3;19,1;51,75;33;11,5;3,641667
12/10/2016;0;887,475;12,0625;29,4;24,004167;19,3;48,916667;29;10,3;3,383333
13/10/2016;0;887,575;12,725;29,2;24,65;21,2;48,375;32;10,8;3,1
14/10/2016;0;889,0125;12,6875;29,8;24,716667;20,3;48,083333;32;8,7;1,991667
15/10/2016;0;888,1375;11,825;31,7;25,604167;20,4;46,208333;23;8,9;2,595833
16/10/2016;0;886,533333;9,991667;31,9;26,820833;21,4;36,166667;23;8,5;2,925
17/10/2016;0;886,1;9,925;33;27,095833;20,5;35,625;21;8,2;2,479167
18/10/2016;0;886,241667;12,391667;32,3;25,666667;20,1;45,208333;27;7,5;1,929167
19/10/2016;1,2;885,225;14,220833;33;24,5875;18,8;54,75;29;8,1;1,725
20/10/2016;1,2;884,466667;16,383333;27,7;22,925;20,1;67,041667;50;12,1;2,166667
21/10/2016;16,6;884,708333;17,308333;29;22,675;18,8;73,208333;44;15;1,554167
22/10/2016;14,8;886,1625;16,083333;28,2;21,85;17,9;72,166667;35;8,8;1,741667
23/10/2016;7;887,270833;15,645833;29;23,2375;17,7;63,583333;43;9,8;2,641667
24/10/2016;0;886,504167;11,779167;30,5;24,595833;18,3;47,833333;24;8,5;2,441667
25/10/2016;0;885,2;12,85;31;24,9875;18,7;49,083333;25;9,6;1,9
26/10/2016;0;884,3;13,054167;30,8;23,945833;16,7;54,833333;27;7,4;1,941667
27/10/2016;0;884,125;15,670833;28,7;22,141667;20,2;67,458333;42;12,5;2,295833
28/10/2016;8,2;885,320833;16,308333;28,7;21,625;17,6;73,125;44;8,5;2,1875
29/10/2016;0,2;887,870833;15,4125;27,9;21,091667;19;71,666667;43;12,9;2,354167
30/10/2016;11,2;888,045833;16,7125;25,7;21,091667;18,6;77,166667;56;9;3,208333
31/10/2016;0,2;887,020833;16,245833;28,1;21,254167;17,6;74,791667;44;8;2,3625
01/11/2016;2,6;887,129167;16,275;23,1;20,254167;18,4;78,208333;61;8,2;2,1375
02/11/2016;0;886,9;15,258333;27,4;21,845833;17,9;68,041667;43;9,4;2,554167
03/11/2016;0;888,033333;14,191667;29,4;23,329167;18;59,166667;34;9;2,1375
04/11/2016;0;889,7;13,7375;29,2;23,533333;18;58,791667;30;9,1;3,629167
05/11/2016;0;888,983333;14,329167;28,7;23,708333;19,2;57,875;37;10,8;3,879167
06/11/2016;0;887,883333;14,283333;28,2;21,958333;18,1;63,875;39;10,3;3,716667
07/11/2016;7,8;887,145833;15,316667;24,5;20,2625;17,8;74,125;51;7,6;2,620833
08/11/2016;4,4;885,875;15,004167;29,9;21,608333;16,3;68,875;33;7,5;2,625
09/11/2016;60,6;886,354167;16,6875;27,5;21,091667;17,2;77,375;47;8;2,245833
10/11/2016;0;887,125;17,008333;26,6;20,783333;18,5;79,791667;49;7,7;2,045833
11/11/2016;5,6;884,745833;16,383333;28,6;22,575;17,5;70,125;43;7,4;1,358333
12/11/2016;3,4;883,854167;17,370833;23,9;20,1875;17,8;84,166667;63;8,9;2,195833
13/11/2016;52,2;883,5;17,491667;20,9;19,016667;17,9;90,791667;80;11,9;3,404167
14/11/2016;8,4;881,7875;17,145833;21,1;18,7875;18;90,166667;80;9,4;3,1875
15/11/2016;12,4;880,6625;17,141667;27,5;20,908333;17;80,5;52;9,5;2,966667
16/11/2016;0;882,5125;16,779167;27,3;21,683333;18,4;74,625;50;10,1;2,508333
17/11/2016;0;883,791667;17,170833;28,3;21,9625;18;75,625;47;9,6;2,108333
18/11/2016;2,2;883,591667;17,75;27,5;22,175;18,3;77,375;52;9,1;2,0125
19/11/2016;0,8;883,095833;17,525;25,6;21,583333;18,6;78,458333;57;9,8;2,0375
20/11/2016;30,4;883,704167;17,820833;26;20,429167;18;85,416667;63;9;2,508333
21/11/2016;0,4;885,608333;17,579167;24,4;20,708333;18,6;82,75;62;8;2,383333
22/11/2016;0,6;885,316667;17,620833;26,3;21,070833;18,8;81,541667;55;10;1,970833
23/11/2016;1,2;884,795833;16,5125;28;22,0875;17,6;72,75;46;11,3;2,133333
24/11/2016;15,4;886,308333;17,895833;27,6;20,591667;18,7;85,625;49;9,6;1,654167
25/11/2016;16,8;887,258333;17,379167;27,7;22,0875;18;76,458333;48;7,2;1,9375
26/11/2016;0;886,695833;17,041667;29,4;23,458333;18,9;68,916667;43;7,1;2,083333
27/11/2016;18,2;887,154167;17,366667;27,3;21,708333;18,1;77,625;50;7,9;2,2
28/11/2016;4,8;887,408333;17,041667;28,8;22,283333;18,7;74,5;38;8,1;1,8375
29/11/2016;0,2;885,883333;17,766667;28,3;22,329167;18,2;76,583333;47;8,9;1,604167
30/11/2016;0;884,920833;17,566667;29,8;23,245833;19;72,25;37;16,8;2,245833
01/12/2016;36,2;887,004167;17,1125;28,1;22,258333;18,2;74,291667;45;8,3;2,266667
02/12/2016;36,2;888,270833;16,904167;28,5;21,141667;16,3;78,375;47;8,4;2,320833
03/12/2016;1,6;885,8875;17,316667;28,6;22,1625;17,7;75,625;48;10,3;1,8
04/12/2016;0;884,404167;17,104167;26,2;20,045833;18;83,75;57;11,2;2,325
05/12/2016;5,2;885,091667;16,404167;26,8;21,15;18;75,25;52;12,5;3,825
06/12/2016;0;886,3625;17,333333;29,2;21,966667;18,3;77,125;44;14;2,475
07/12/2016;2,8;885,679167;16,133333;28,9;21,441667;17,4;73,875;40;9,8;1,716667
08/12/2016;1,2;885,4875;16,983333;25,6;20,820833;18,8;80;46;6,8;1,908333
09/12/2016;0;884,929167;17,004167;29,2;22,025;18,2;74,916667;43;10,2;2,2875
10/12/2016;16,4;885,5;17,670833;25,8;21,3625;18,2;80,083333;58;11,2;2,216667
11/12/2016;0,2;885,395833;17,329167;27,5;20,9625;17,1;80,75;51;11,6;1,683333
12/12/2016;14;883,825;18,354167;28,7;22,545833;19,5;78,208333;50;11,2;1,579167
13/12/2016;3,4;884,45;17,8;25,2;21,65;18,3;79,333333;61;9;2,3375
14/12/2016;25,2;884,966667;17,7875;27,3;21,8875;18,9;78,916667;49;8,3;1,616667
15/12/2016;0,8;885,979167;17,5;26,7;20,795833;18,5;82;57;12,3;2,720833
16/12/2016;13,8;888,370833;16,166667;24,5;20,533333;16,9;77,291667;53;10,1;3,254167
17/12/2016;0;888,216667;15,458333;25,5;20,783333;17,7;73,083333;46;9,2;3,858333
18/12/2016;0;886,704167;14,541667;27,1;21,641667;17,8;66,166667;35;9,1;3,1875
19/12/2016;0;886,05;14,9375;27,5;22,170833;18,3;64,833333;40;11;3,033333
20/12/2016;0;885,716667;14,5;27,2;22,1375;16,9;64,083333;36;10,3;2,8125
21/12/2016;0;885,345833;14,416667;27,8;22,695833;18,4;60,541667;42;10,1;3,141667
22/12/2016;0;887,070833;14,058333;28,3;23,3375;19;57,5;33;9,1;3,170833
23/12/2016;0;887,245833;15,391667;28,5;23,658333;19,9;60,75;43;9,2;3,233333
24/12/2016;0;886,241667;13,7;29,5;24,141667;18,4;53,583333;32;9,1;3,108333
25/12/2016;0;885,120833;13,45;30,3;24,845833;17,2;51,166667;28;8,8;2,1375
26/12/2016;0;885,35;15,25;30,1;22,3875;18,1;65,708333;38;9,5;2,095833
27/12/2016;5,6;886,85;16,379167;29,3;21,645833;17,1;74,333333;38;11,3;2,195833
28/12/2016;2,4;886,808333;16,829167;28,8;22,579167;16,9;72,041667;41;8;1,754167
29/12/2016;6,2;887,2875;16,533333;25,4;21,433333;17,8;74,625;52;10;1,9
30/12/2016;0;887,325;15,079167;27,4;22,120833;17,2;66,25;32;6,4;2,170833
31/12/2016;0;887,608333;12,708333;28,9;23,225;16,1;54,958333;25;8;2,095833
01/01/2017;0;887,166667;10,6375;29,5;22,833333;16,2;49,375;25;8,1;1,266667
02/01/2017;0;885,845833;12,854167;29,7;23,579167;17;53,708333;28;5,1;1,170833
03/01/2017;0;885,075;15,554167;29,9;23,775;20,2;61,208333;40;17,8;1,716667
04/01/2017;10,4;886,7375;16,7125;26,9;21,566667;18,7;74,541667;54;11,5;2,116667
05/01/2017;10,6;887,466667;16,016667;29,5;22,558333;17,7;69,25;37;7,8;1,991667
06/01/2017;0;887,15;16,029167;30,6;24,508333;19,1;61,833333;34;11,8;2,454167
07/01/2017;0;886,975;15,745833;30,2;24,966667;19,4;58;37;8,3;2,391667
08/01/2017;0;885,895833;12,425;30,3;25,404167;19,9;46,291667;24;8,3;2,7125
09/01/2017;0;885,5;10,825;31,1;24,645833;17,1;44,208333;24;6;1,3875
10/01/2017;0;884,791667;15,570833;31,3;24,283333;19,3;60,583333;29;8,5;2,0375
11/01/2017;0;885,445833;15,6125;28,9;22,970833;17,1;65,333333;36;8,7;2,375
12/01/2017;0;885,720833;17,591667;27,4;21,5625;19,3;78,583333;53;13,2;1,629167
13/01/2017;14,4;885,658333;17,7375;25,3;20,479167;17,3;84,75;63;9,5;1,4375
14/01/2017;16,6;884,933333;16,845833;27;21,129167;17,7;77,958333;48;13,6;2,308333
15/01/2017;0;884,683333;16,9125;27,9;21,091667;17,9;78,083333;48;10,1;2,316667
16/01/2017;4;885,016667;17,845833;26,3;20,920833;18,8;82,875;58;11,5;1,908333
17/01/2017;10,4;884,654167;17,120833;25,6;20,025;17,3;83,833333;63;11,5;1,766667
18/01/2017;3,8;885,179167;17,595833;26,5;20,666667;18,7;83,291667;53;10,5;1,779167
19/01/2017;2,2;886,758333;17,35;24,4;19,404167;16,6;88,208333;66;6,5;0,816667
20/01/2017;2,2;887,295833;16,954167;28,7;22,433333;17,9;73,666667;44;9,2;1,925
21/01/2017;0,4;887,283333;16,166667;27,9;22,475;19;69,666667;42;7,5;2,629167
22/01/2017;0;886,2375;16,375;27,3;20,8125;17,1;77,416667;45;8,6;1,933333
23/01/2017;1,4;886,670833;16,8875;25,8;20,55;16,3;80,458333;51;8,1;1,875
24/01/2017;42,4;887,841667;17,670833;25,8;20,7375;18,2;83,333333;55;7,1;1,395833
25/01/2017;0,6;887,829167;17,441667;27,9;21,7625;17,6;77,791667;50;7,5;1,620833
26/01/2017;12,2;887,495833;17,729167;27,1;21,325;18,1;80,958333;55;8,8;1,3
27/01/2017;12,2;888,141667;18,0375;26,5;21,791667;18,3;80,166667;57;6,5;1,316667
28/01/2017;0;888,275;15,720833;29,2;23,9125;19,4;63,458333;34;10,2;2,85
29/01/2017;0;888,375;14,0125;28,9;23,633333;18,2;56,083333;31;10;2,716667
30/01/2017;0;887,820833;14,625;29,3;23,475;18,5;58,708333;37;9;2,758333
31/01/2017;0;887,2125;15,4125;27,7;23,333333;18,7;61,958333;44;7,7;2,183333
01/02/2017;0;886,1;16,2;27,9;21,829167;18,6;71,25;49;8,3;2,295833
02/02/2017;0;886,291667;16,983333;26,8;20,754167;18,4;79,833333;52;7,6;1,9375
03/02/2017;8;886,7;17,1125;27,9;21,7625;18,2;76,5;47;7,9;2,066667
04/02/2017;25,4;886,4;18,35;25;20,7;18,9;86,708333;67;7,1;1,208333
05/02/2017;3,8;886,070833;17,741667;25,6;20,833333;18,7;83,166667;58;8,4;1,6625
06/02/2017;9,2;885,016667;17,5;28,9;20,9125;16,3;82,291667;48;13,2;1,85
07/02/2017;47,6;884,304167;17,433333;29,1;22,0375;18;76,916667;41;7,9;1,929167
08/02/2017;36,4;884,583333;17,491667;27,5;21,020833;16,8;81,291667;50;7,4;2,054167
09/02/2017;7,8;884,508333;17,995833;28,3;21,7;18,4;81,208333;51;9;1,7375
10/02/2017;6,2;884,375;18,5125;25,1;20,833333;19,1;86,833333;65;10,7;2,083333
11/02/2017;8,2;884,370833;18,35;24,1;20,066667;19,2;90,125;73;7,8;2,329167
12/02/2017;7,8;883,7875;18,0125;23,4;20,295833;19;86,833333;74;10,1;2,933333
13/02/2017;1,2;884,266667;17,008333;24,6;20,158333;18,4;82,416667;65;10;3,066667
14/02/2017;2,4;887,275;15,941667;26,4;21,216667;17,9;73,291667;51;12,2;3,0375
15/02/2017;0;890,004167;13,808333;27,6;22,058333;17,8;60,291667;41;9,8;3,391667
16/02/2017;0,6;889,858333;16,1;25,1;21,041667;17,7;73,875;56;8,5;2,754167
17/02/2017;0,2;888,104167;16,145833;27,8;21,808333;17,3;71,875;45;6,8;1,658333
18/02/2017;0;887,6375;15,466667;28,8;23,104167;17,4;65,083333;35;7;1,795833
19/02/2017;0;887,9875;15,8;28,8;22,7625;17,3;66,5;42;8,3;2,345833
20/02/2017;0;888,0625;15,466667;28,3;22,704167;19,4;64,541667;40;11,4;2,833333
21/02/2017;1,8;887,6;15,879167;26,6;21,883333;17,8;69,25;52;8,1;3,333333
22/02/2017;0;887,395833;15,495833;27,9;22,595833;18,7;65,416667;41;8,6;3,083333
23/02/2017;0;887,329167;15,533333;29;22,8;18,4;64,666667;40;10,3;2,6875
24/02/2017;0;886,75;15,833333;28,6;21,279167;16,6;73,166667;41;6,6;1,383333
25/02/2017;2;886,1125;16,529167;27,8;20,408333;17,7;79,541667;46;14,8;1,729167
26/02/2017;55,4;886,979167;17,195833;23,4;19,0875;16,7;88,958333;69;5,2;1,308333
27/02/2017;18;886,141667;17,141667;25,4;20,483333;17,8;82;58;7,3;1,458333
28/02/2017;0,6;885,1375;17,120833;26,2;20,641667;17,8;81,625;52;9,3;2,15
01/03/2017;0,8;885,570833;16,333333;25,4;20,570833;17,4;77,75;53;8,4;2,129167
02/03/2017;9;886,725;17,370833;27;21,154167;18;80,458333;52;8,8;1,9
03/03/2017;7,2;887,55;17,316667;29,1;21,979167;17,6;77,375;43;14;1,941667
04/03/2017;3,4;886,2;15,3125;29,4;22,6875;16,9;67,166667;30;5,9;1,566667
05/03/2017;0,2;884,929167;16,629167;26,2;21,345833;17;75,208333;54;6,9;1,341667
06/03/2017;0;885,166667;15,708333;30,2;23,3;17,4;66,083333;29;5,7;1,541667
07/03/2017;0;886,045833;15,495833;30,5;24,679167;18,3;59,833333;30;7,7;1,895833
